,uni_id,date,exchange,type,open,high,low,close,close_adj,volume,listed_date,de_listed_date
105917,IH2409,2024-03-20,ZJS,2,2373.0,2391.0,2367.6,2383.8,2384.4,5450,2024-01-22,2024-09-20
105918,IH2409,2024-03-21,ZJS,2,2391.0,2399.8,2383.6,2385.2,2387.4,5340,2024-01-22,2024-09-20
105919,IH2409,2024-03-22,ZJS,2,2380.8,2382.8,2345.0,2357.0,2357.4,7530,2024-01-22,2024-09-20
105920,IH2409,2024-03-25,ZJS,2,2355.2,2375.6,2350.0,2356.0,2360.2,5565,2024-01-22,2024-09-20
105921,IH2409,2024-03-26,ZJS,2,2361.0,2371.8,2355.0,2368.0,2367.0,5160,2024-01-22,2024-09-20
105922,IH2409,2024-03-27,ZJS,2,2364.6,2375.8,2352.0,2352.0,2363.6,4968,2024-01-22,2024-09-20
105923,IH2409,2024-03-28,ZJS,2,2351.8,2381.2,2342.2,2357.2,2359.0,6452,2024-01-22,2024-09-20
105924,IH2409,2024-03-29,ZJS,2,2357.2,2373.6,2355.4,2369.8,2366.8,4230,2024-01-22,2024-09-20
105925,IH2409,2024-04-01,ZJS,2,2378.0,2406.4,2378.0,2399.8,2397.6,5023,2024-01-22,2024-09-20
105926,IH2409,2024-04-02,ZJS,2,2399.8,2404.4,2388.2,2395.2,2392.6,4131,2024-01-22,2024-09-20
105927,IH2409,2024-04-03,ZJS,2,2395.6,2399.4,2381.6,2388.0,2388.2,3728,2024-01-22,2024-09-20
105928,IH2409,2024-04-08,ZJS,2,2380.0,2386.2,2363.4,2370.4,2372.2,4517,2024-01-22,2024-09-20
105929,IH2409,2024-04-09,ZJS,2,2374.0,2376.0,2357.6,2360.6,2363.2,4394,2024-01-22,2024-09-20
105930,IH2409,2024-04-10,ZJS,2,2364.8,2367.8,2345.0,2352.6,2350.8,5035,2024-01-22,2024-09-20
105931,IH2409,2024-04-11,ZJS,2,2344.0,2360.4,2336.2,2354.0,2348.8,5641,2024-01-22,2024-09-20
105932,IH2409,2024-04-12,ZJS,2,2353.2,2357.2,2322.2,2328.4,2331.2,5333,2024-01-22,2024-09-20
105933,IH2409,2024-04-15,ZJS,2,2326.6,2378.6,2326.6,2375.4,2369.2,8088,2024-01-22,2024-09-20
105934,IH2409,2024-04-16,ZJS,2,2368.4,2383.4,2351.0,2365.0,2366.2,8057,2024-01-22,2024-09-20
105935,IH2409,2024-04-17,ZJS,2,2364.8,2397.4,2351.8,2395.4,2389.0,7651,2024-01-22,2024-09-20
105936,IH2409,2024-04-18,ZJS,2,2389.2,2427.4,2387.2,2406.4,2409.4,9743,2024-01-22,2024-09-20
105937,IH2409,2024-04-19,ZJS,2,2400.0,2407.0,2383.8,2388.4,2388.2,7265,2024-01-22,2024-09-20
105938,IH2409,2024-04-22,ZJS,2,2393.0,2409.4,2380.0,2383.6,2384.4,6192,2024-01-22,2024-09-20
105939,IH2409,2024-04-23,ZJS,2,2381.6,2386.2,2369.0,2371.8,2372.4,5626,2024-01-22,2024-09-20
105940,IH2409,2024-04-24,ZJS,2,2381.0,2385.0,2364.8,2380.8,2380.8,4816,2024-01-22,2024-09-20
105941,IH2409,2024-04-25,ZJS,2,2378.4,2395.6,2370.2,2389.6,2387.2,5719,2024-01-22,2024-09-20
105942,IH2409,2024-04-26,ZJS,2,2395.2,2429.6,2395.2,2421.8,2424.2,8955,2024-01-22,2024-09-20
105943,IH2409,2024-04-29,ZJS,2,2424.8,2461.4,2418.0,2444.2,2446.6,11633,2024-01-22,2024-09-20
105944,IH2409,2024-04-30,ZJS,2,2447.2,2449.6,2427.0,2427.8,2431.6,8651,2024-01-22,2024-09-20
105945,IH2409,2024-05-06,ZJS,2,2460.2,2470.6,2446.0,2459.8,2459.0,7900,2024-01-22,2024-09-20
105946,IH2409,2024-05-07,ZJS,2,2458.4,2465.4,2453.4,2462.6,2462.2,5541,2024-01-22,2024-09-20
105947,IH2409,2024-05-08,ZJS,2,2458.4,2459.4,2446.0,2446.6,2448.2,5004,2024-01-22,2024-09-20
105948,IH2409,2024-05-09,ZJS,2,2448.6,2468.8,2447.6,2463.0,2462.0,7211,2024-01-22,2024-09-20
105949,IH2409,2024-05-10,ZJS,2,2468.0,2476.4,2449.4,2468.2,2467.0,9034,2024-01-22,2024-09-20
105950,IH2409,2024-05-13,ZJS,2,2460.0,2470.2,2445.0,2463.0,2463.4,6444,2024-01-22,2024-09-20
105951,IH2409,2024-05-14,ZJS,2,2465.0,2468.0,2450.2,2453.4,2454.6,5839,2024-01-22,2024-09-20
105952,IH2409,2024-05-15,ZJS,2,2453.2,2457.2,2431.0,2434.8,2435.4,6968,2024-01-22,2024-09-20
105953,IH2409,2024-05-16,ZJS,2,2440.4,2455.6,2431.4,2445.8,2445.4,8027,2024-01-22,2024-09-20
105954,IH2409,2024-05-17,ZJS,2,2450.0,2487.0,2445.2,2486.8,2472.6,11742,2024-01-22,2024-09-20
105955,IH2409,2024-05-20,ZJS,2,2494.6,2504.8,2482.2,2491.0,2489.8,10700,2024-01-22,2024-09-20
105956,IH2409,2024-05-21,ZJS,2,2486.2,2490.0,2473.6,2486.0,2479.2,8353,2024-01-22,2024-09-20
105957,IH2409,2024-05-22,ZJS,2,2484.8,2491.6,2477.2,2485.2,2487.4,7043,2024-01-22,2024-09-20
105958,IH2409,2024-05-23,ZJS,2,2479.0,2479.0,2450.8,2458.8,2456.6,9945,2024-01-22,2024-09-20
105959,IH2409,2024-05-24,ZJS,2,2452.6,2461.0,2427.6,2429.0,2434.6,11229,2024-01-22,2024-09-20
105960,IH2409,2024-05-27,ZJS,2,2436.0,2453.6,2435.6,2451.4,2449.2,9608,2024-01-22,2024-09-20
105961,IH2409,2024-05-28,ZJS,2,2451.6,2459.6,2440.2,2445.8,2443.8,7360,2024-01-22,2024-09-20
105962,IH2409,2024-05-29,ZJS,2,2446.2,2466.0,2441.4,2446.6,2445.8,9614,2024-01-22,2024-09-20
105963,IH2409,2024-05-30,ZJS,2,2442.8,2454.8,2421.6,2429.6,2426.4,10682,2024-01-22,2024-09-20
105964,IH2409,2024-05-31,ZJS,2,2436.2,2442.0,2417.2,2420.4,2420.6,9005,2024-01-22,2024-09-20
105965,IH2409,2024-06-03,ZJS,2,2417.8,2429.2,2408.4,2422.0,2417.2,11149,2024-01-22,2024-09-20
105966,IH2409,2024-06-04,ZJS,2,2420.0,2442.6,2416.6,2434.6,2437.2,10801,2024-01-22,2024-09-20
105967,IH2409,2024-06-05,ZJS,2,2434.0,2438.4,2425.0,2425.4,2427.4,7347,2024-01-22,2024-09-20
105968,IH2409,2024-06-06,ZJS,2,2428.6,2448.6,2417.0,2425.4,2424.6,13724,2024-01-22,2024-09-20
105969,IH2409,2024-06-07,ZJS,2,2433.6,2436.4,2403.0,2413.4,2413.4,11785,2024-01-22,2024-09-20
105970,IH2409,2024-06-11,ZJS,2,2405.0,2409.8,2375.2,2385.2,2385.8,12690,2024-01-22,2024-09-20
105971,IH2409,2024-06-12,ZJS,2,2384.6,2387.6,2374.0,2382.6,2384.6,8236,2024-01-22,2024-09-20
105972,IH2409,2024-06-13,ZJS,2,2388.0,2388.0,2365.0,2372.2,2368.2,9418,2024-01-22,2024-09-20
105973,IH2409,2024-06-14,ZJS,2,2367.0,2391.6,2360.4,2385.8,2385.4,13664,2024-01-22,2024-09-20
105974,IH2409,2024-06-17,ZJS,2,2375.0,2382.4,2371.2,2376.6,2378.4,12338,2024-01-22,2024-09-20
105975,IH2409,2024-06-18,ZJS,2,2381.0,2387.4,2370.0,2376.2,2373.8,11533,2024-01-22,2024-09-20
105976,IH2409,2024-06-19,ZJS,2,2379.4,2382.8,2371.0,2378.6,2378.2,12074,2024-01-22,2024-09-20
105977,IH2409,2024-06-20,ZJS,2,2380.0,2387.6,2368.6,2372.2,2372.8,14286,2024-01-22,2024-09-20
105978,IH2409,2024-06-21,ZJS,2,2370.0,2377.0,2352.0,2366.8,2365.6,16306,2024-01-22,2024-09-20
105979,IH2409,2024-06-24,ZJS,2,2355.6,2384.2,2351.0,2368.8,2372.0,15357,2024-01-22,2024-09-20
105980,IH2409,2024-06-25,ZJS,2,2368.0,2375.4,2346.2,2356.6,2354.8,13303,2024-01-22,2024-09-20
105981,IH2409,2024-06-26,ZJS,2,2353.6,2370.0,2346.6,2363.2,2362.6,13284,2024-01-22,2024-09-20
105982,IH2409,2024-06-27,ZJS,2,2359.2,2361.2,2342.2,2353.4,2354.0,12542,2024-01-22,2024-09-20
105983,IH2409,2024-06-28,ZJS,2,2347.6,2374.4,2347.6,2360.6,2361.4,14702,2024-01-22,2024-09-20
105984,IH2409,2024-07-01,ZJS,2,2362.2,2375.0,2351.4,2369.0,2371.0,12373,2024-01-22,2024-09-20
105985,IH2409,2024-07-02,ZJS,2,2366.0,2385.4,2365.0,2379.0,2379.4,13210,2024-01-22,2024-09-20
105986,IH2409,2024-07-03,ZJS,2,2377.2,2383.0,2371.0,2379.0,2379.0,9672,2024-01-22,2024-09-20
105987,IH2409,2024-07-04,ZJS,2,2385.4,2392.2,2369.8,2370.0,2373.6,11813,2024-01-22,2024-09-20
105988,IH2409,2024-07-05,ZJS,2,2370.0,2374.8,2328.6,2345.2,2344.4,19683,2024-01-22,2024-09-20
105989,IH2409,2024-07-08,ZJS,2,2347.8,2352.4,2331.4,2335.6,2336.8,12395,2024-01-22,2024-09-20
105990,IH2409,2024-07-09,ZJS,2,2337.0,2370.0,2318.2,2361.8,2364.0,18715,2024-01-22,2024-09-20
105991,IH2409,2024-07-10,ZJS,2,2359.8,2369.6,2355.2,2357.0,2358.2,9815,2024-01-22,2024-09-20
105992,IH2409,2024-07-11,ZJS,2,2366.6,2388.0,2361.8,2384.4,2383.8,13534,2024-01-22,2024-09-20
105993,IH2409,2024-07-12,ZJS,2,2389.4,2399.0,2386.0,2396.2,2396.2,10871,2024-01-22,2024-09-20
105994,IH2409,2024-07-15,ZJS,2,2390.0,2406.0,2390.0,2396.2,2399.2,11140,2024-01-22,2024-09-20
105995,IH2409,2024-07-16,ZJS,2,2392.0,2406.0,2388.8,2403.8,2403.2,11706,2024-01-22,2024-09-20
105996,IH2409,2024-07-17,ZJS,2,2405.0,2418.0,2402.6,2411.0,2414.4,12715,2024-01-22,2024-09-20
105997,IH2409,2024-07-18,ZJS,2,2411.0,2423.6,2402.6,2420.8,2419.4,16222,2024-01-22,2024-09-20
105998,IH2409,2024-07-19,ZJS,2,2411.0,2434.8,2406.6,2431.2,2429.8,19783,2024-01-22,2024-09-20
105999,IH2409,2024-07-22,ZJS,2,2430.0,2435.2,2408.0,2420.0,2417.0,15414,2024-01-22,2024-09-20
106000,IH2409,2024-07-23,ZJS,2,2417.8,2421.0,2389.4,2393.0,2396.6,13982,2024-01-22,2024-09-20
106001,IH2409,2024-07-24,ZJS,2,2390.0,2398.8,2373.4,2382.2,2380.0,15874,2024-01-22,2024-09-20
106002,IH2409,2024-07-25,ZJS,2,2380.0,2380.2,2349.2,2357.0,2358.6,16707,2024-01-22,2024-09-20
106003,IH2409,2024-07-26,ZJS,2,2358.4,2365.6,2339.2,2351.2,2348.2,17670,2024-01-22,2024-09-20
106004,IH2409,2024-07-29,ZJS,2,2349.2,2356.2,2342.8,2346.8,2347.2,9451,2024-01-22,2024-09-20
106005,IH2409,2024-07-30,ZJS,2,2341.0,2343.2,2319.6,2331.2,2329.4,15370,2024-01-22,2024-09-20
106006,IH2409,2024-07-31,ZJS,2,2331.2,2380.2,2330.2,2376.0,2377.2,18428,2024-01-22,2024-09-20
106007,IH2409,2024-08-01,ZJS,2,2374.0,2379.2,2359.0,2360.4,2361.8,13236,2024-01-22,2024-09-20
106008,IH2409,2024-08-02,ZJS,2,2351.6,2360.2,2337.0,2341.2,2343.4,15251,2024-01-22,2024-09-20
106009,IH2409,2024-08-05,ZJS,2,2335.0,2363.4,2322.4,2326.4,2329.6,21981,2024-01-22,2024-09-20
106010,IH2409,2024-08-06,ZJS,2,2343.0,2346.8,2290.8,2309.4,2301.2,21184,2024-01-22,2024-09-20
106011,IH2409,2024-08-07,ZJS,2,2310.2,2325.2,2302.8,2307.8,2310.4,13568,2024-01-22,2024-09-20
106012,IH2409,2024-08-08,ZJS,2,2308.0,2331.2,2301.0,2317.0,2318.2,12566,2024-01-22,2024-09-20
106013,IH2409,2024-08-09,ZJS,2,2325.8,2335.0,2311.2,2311.4,2315.4,12470,2024-01-22,2024-09-20
106014,IH2409,2024-08-12,ZJS,2,2310.8,2321.2,2307.2,2314.2,2313.2,10222,2024-01-22,2024-09-20
106015,IH2409,2024-08-13,ZJS,2,2312.8,2318.4,2300.8,2314.0,2308.0,13363,2024-01-22,2024-09-20
106016,IH2409,2024-08-14,ZJS,2,2314.0,2315.0,2299.2,2299.6,2302.6,13585,2024-01-22,2024-09-20
106017,IH2409,2024-08-15,ZJS,2,2299.0,2344.2,2291.6,2330.2,2328.4,33947,2024-01-22,2024-09-20
106018,IH2409,2024-08-16,ZJS,2,2329.6,2345.0,2325.0,2342.0,2340.8,27205,2024-01-22,2024-09-20
106019,IH2409,2024-08-19,ZJS,2,2341.0,2369.0,2340.8,2353.2,2354.8,24111,2024-01-22,2024-09-20
106020,IH2409,2024-08-20,ZJS,2,2358.8,2358.8,2335.0,2342.2,2340.0,26082,2024-01-22,2024-09-20
106021,IH2409,2024-08-21,ZJS,2,2340.0,2341.2,2320.2,2334.6,2336.2,25002,2024-01-22,2024-09-20
106022,IH2409,2024-08-22,ZJS,2,2336.4,2343.4,2326.6,2334.0,2334.6,26391,2024-01-22,2024-09-20
106023,IH2409,2024-08-23,ZJS,2,2334.8,2359.0,2333.4,2352.6,2351.2,29078,2024-01-22,2024-09-20
106024,IH2409,2024-08-26,ZJS,2,2355.2,2361.2,2337.6,2349.6,2346.8,23790,2024-01-22,2024-09-20
106025,IH2409,2024-08-27,ZJS,2,2346.2,2351.6,2340.8,2350.0,2348.8,19468,2024-01-22,2024-09-20
106026,IH2409,2024-08-28,ZJS,2,2348.0,2351.4,2324.4,2330.0,2329.2,32370,2024-01-22,2024-09-20
106027,IH2409,2024-08-29,ZJS,2,2326.4,2331.6,2312.6,2314.6,2316.4,29903,2024-01-22,2024-09-20
106028,IH2409,2024-08-30,ZJS,2,2312.6,2358.6,2307.4,2337.0,2342.6,44616,2024-01-22,2024-09-20
106029,IH2409,2024-09-02,ZJS,2,2326.0,2328.0,2296.2,2299.6,2301.0,29906,2024-01-22,2024-09-20
106030,IH2409,2024-09-03,ZJS,2,2300.2,2302.6,2283.8,2289.0,2289.4,26533,2024-01-22,2024-09-20
106031,IH2409,2024-09-04,ZJS,2,2282.0,2290.0,2264.6,2269.4,2271.4,28970,2024-01-22,2024-09-20
106032,IH2409,2024-09-05,ZJS,2,2272.0,2281.4,2264.0,2272.8,2272.0,23508,2024-01-22,2024-09-20
106033,IH2409,2024-09-06,ZJS,2,2277.2,2289.0,2258.8,2261.4,2265.8,28062,2024-01-22,2024-09-20
106034,IH2409,2024-09-09,ZJS,2,2255.0,2257.2,2223.8,2233.0,2229.6,32561,2024-01-22,2024-09-20
106035,IH2409,2024-09-10,ZJS,2,2232.0,2241.0,2220.2,2232.8,2233.2,28499,2024-01-22,2024-09-20
106036,IH2409,2024-09-11,ZJS,2,2230.4,2230.4,2212.4,2220.2,2218.8,26556,2024-01-22,2024-09-20
106037,IH2409,2024-09-12,ZJS,2,2223.4,2228.8,2208.8,2211.2,2211.6,26087,2024-01-22,2024-09-20
106038,IH2409,2024-09-13,ZJS,2,2212.2,2226.0,2204.2,2204.4,2208.8,32269,2024-01-22,2024-09-20
106039,IH2409,2024-09-18,ZJS,2,2210.2,2228.6,2202.6,2218.4,2220.6,31311,2024-01-22,2024-09-20
106040,IH2409,2024-09-19,ZJS,2,2227.0,2244.4,2198.6,2231.4,2231.6,32609,2024-01-22,2024-09-20
106041,IH2409,2024-09-20,ZJS,2,2231.8,2231.8,2212.4,2221.4,2221.69,18240,2024-01-22,2024-09-20
106042,IH2410,2024-08-19,ZJS,2,2347.8,2367.0,2347.6,2352.2,2353.0,952,2024-08-19,2024-10-18
106043,IH2410,2024-08-20,ZJS,2,2355.0,2355.2,2333.2,2340.4,2337.2,1156,2024-08-19,2024-10-18
106044,IH2410,2024-08-21,ZJS,2,2339.6,2339.6,2318.4,2331.4,2333.2,1084,2024-08-19,2024-10-18
106045,IH2410,2024-08-22,ZJS,2,2333.0,2341.6,2324.2,2326.2,2330.2,2508,2024-08-19,2024-10-18
106046,IH2410,2024-08-23,ZJS,2,2330.0,2353.6,2328.6,2347.8,2346.2,1751,2024-08-19,2024-10-18
106047,IH2410,2024-08-26,ZJS,2,2353.0,2356.6,2334.0,2344.6,2342.8,1352,2024-08-19,2024-10-18
106048,IH2410,2024-08-27,ZJS,2,2339.8,2346.8,2336.4,2345.2,2344.2,967,2024-08-19,2024-10-18
106049,IH2410,2024-08-28,ZJS,2,2344.8,2346.8,2321.6,2325.8,2325.8,2101,2024-08-19,2024-10-18
106050,IH2410,2024-08-29,ZJS,2,2321.2,2328.2,2311.2,2312.6,2313.8,2425,2024-08-19,2024-10-18
106051,IH2410,2024-08-30,ZJS,2,2307.8,2356.0,2307.8,2333.2,2338.8,3267,2024-08-19,2024-10-18
106052,IH2410,2024-09-02,ZJS,2,2323.8,2326.4,2293.8,2298.2,2299.4,2767,2024-08-19,2024-10-18
106053,IH2410,2024-09-03,ZJS,2,2301.6,2301.6,2282.0,2286.2,2287.6,3096,2024-08-19,2024-10-18
106054,IH2410,2024-09-04,ZJS,2,2280.0,2287.4,2263.2,2267.0,2267.6,3239,2024-08-19,2024-10-18
106055,IH2410,2024-09-05,ZJS,2,2269.0,2279.0,2262.0,2270.8,2270.8,2076,2024-08-19,2024-10-18
106056,IH2410,2024-09-06,ZJS,2,2275.4,2285.4,2254.8,2257.8,2262.4,2739,2024-08-19,2024-10-18
106057,IH2410,2024-09-09,ZJS,2,2252.8,2253.6,2218.6,2227.8,2223.6,5069,2024-08-19,2024-10-18
106058,IH2410,2024-09-10,ZJS,2,2226.0,2235.2,2214.2,2226.0,2227.0,4296,2024-08-19,2024-10-18
106059,IH2410,2024-09-11,ZJS,2,2219.2,2222.4,2206.0,2213.6,2212.4,4562,2024-08-19,2024-10-18
106060,IH2410,2024-09-12,ZJS,2,2217.8,2222.6,2202.8,2205.2,2205.4,5511,2024-08-19,2024-10-18
106061,IH2410,2024-09-13,ZJS,2,2208.4,2219.8,2198.6,2199.0,2203.2,6761,2024-08-19,2024-10-18
106062,IH2410,2024-09-18,ZJS,2,2205.2,2222.2,2196.6,2212.0,2214.0,12316,2024-08-19,2024-10-18
106063,IH2410,2024-09-19,ZJS,2,2214.0,2241.4,2192.0,2226.6,2226.4,26849,2024-08-19,2024-10-18
106064,IH2410,2024-09-20,ZJS,2,2222.0,2231.0,2207.2,2228.0,2222.4,30185,2024-08-19,2024-10-18
106065,IH2410,2024-09-23,ZJS,2,2229.8,2251.4,2225.4,2239.0,2238.6,24509,2024-08-19,2024-10-18
106066,IH2410,2024-09-24,ZJS,2,2264.4,2366.0,2253.2,2360.0,2347.2,50822,2024-08-19,2024-10-18
106067,IH2410,2024-09-25,ZJS,2,2400.0,2435.4,2379.4,2384.4,2388.4,55105,2024-08-19,2024-10-18
106068,IH2410,2024-09-26,ZJS,2,2390.2,2531.8,2386.6,2522.8,2496.0,62705,2024-08-19,2024-10-18
106069,IH2410,2024-09-27,ZJS,2,2572.0,2736.6,2512.6,2653.6,2620.6,109013,2024-08-19,2024-10-18
106070,IH2410,2024-09-30,ZJS,2,2750.0,2880.0,2627.0,2858.4,2833.6,112055,2024-08-19,2024-10-18
106071,IH2411,2024-09-23,ZJS,2,2231.4,2252.6,2225.6,2239.4,2239.8,849,2024-09-23,2024-11-15
106072,IH2411,2024-09-24,ZJS,2,2271.6,2363.6,2254.0,2363.6,2350.8,1956,2024-09-23,2024-11-15
106073,IH2411,2024-09-25,ZJS,2,2404.0,2437.6,2381.0,2386.2,2389.4,4193,2024-09-23,2024-11-15
106074,IH2411,2024-09-26,ZJS,2,2391.6,2537.0,2387.2,2528.0,2499.4,5211,2024-09-23,2024-11-15
106075,IH2411,2024-09-27,ZJS,2,2599.0,2746.8,2517.8,2654.4,2618.8,7734,2024-09-23,2024-11-15
106076,IH2411,2024-09-30,ZJS,2,2718.8,2880.6,2636.0,2880.0,2836.6,9677,2024-09-23,2024-11-15
106077,IH2412,2024-04-22,ZJS,2,2387.6,2408.0,2382.0,2386.6,2386.4,855,2024-04-22,2024-12-20
106078,IH2412,2024-04-23,ZJS,2,2386.4,2390.0,2374.8,2382.2,2379.4,1198,2024-04-22,2024-12-20
106079,IH2412,2024-04-24,ZJS,2,2383.2,2394.4,2372.0,2390.0,2388.4,1159,2024-04-22,2024-12-20
106080,IH2412,2024-04-25,ZJS,2,2379.0,2405.0,2379.0,2400.0,2398.4,1018,2024-04-22,2024-12-20
106081,IH2412,2024-04-26,ZJS,2,2401.6,2440.6,2401.6,2433.0,2435.8,1499,2024-04-22,2024-12-20
106082,IH2412,2024-04-29,ZJS,2,2434.2,2473.0,2428.4,2453.2,2456.4,2004,2024-04-22,2024-12-20
106083,IH2412,2024-04-30,ZJS,2,2456.4,2459.0,2432.8,2433.0,2436.8,2042,2024-04-22,2024-12-20
106084,IH2412,2024-05-06,ZJS,2,2460.0,2476.6,2450.0,2463.2,2462.6,2636,2024-04-22,2024-12-20
106085,IH2412,2024-05-07,ZJS,2,2465.0,2471.4,2458.6,2468.2,2467.0,1540,2024-04-22,2024-12-20
106086,IH2412,2024-05-08,ZJS,2,2463.2,2464.0,2451.6,2452.2,2454.6,1394,2024-04-22,2024-12-20
106087,IH2412,2024-05-09,ZJS,2,2454.6,2474.4,2454.6,2463.8,2463.2,3242,2024-04-22,2024-12-20
106088,IH2412,2024-05-10,ZJS,2,2468.8,2478.0,2451.8,2469.0,2469.4,1810,2024-04-22,2024-12-20
106089,IH2412,2024-05-13,ZJS,2,2460.2,2472.8,2447.4,2466.8,2466.8,1806,2024-04-22,2024-12-20
106090,IH2412,2024-05-14,ZJS,2,2468.8,2471.6,2455.0,2457.2,2459.0,1520,2024-04-22,2024-12-20
106091,IH2412,2024-05-15,ZJS,2,2459.6,2461.4,2435.4,2438.8,2439.2,1374,2024-04-22,2024-12-20
106092,IH2412,2024-05-16,ZJS,2,2444.8,2459.4,2436.8,2450.0,2450.2,1511,2024-04-22,2024-12-20
106093,IH2412,2024-05-17,ZJS,2,2448.6,2491.2,2448.6,2490.2,2478.0,2326,2024-04-22,2024-12-20
106094,IH2412,2024-05-20,ZJS,2,2495.2,2509.8,2487.6,2498.0,2496.6,2464,2024-04-22,2024-12-20
106095,IH2412,2024-05-21,ZJS,2,2492.0,2496.2,2478.8,2491.2,2484.4,1727,2024-04-22,2024-12-20
106096,IH2412,2024-05-22,ZJS,2,2491.0,2497.4,2484.0,2495.0,2493.6,1438,2024-04-22,2024-12-20
106097,IH2412,2024-05-23,ZJS,2,2484.6,2484.6,2454.2,2464.2,2462.2,2294,2024-04-22,2024-12-20
106098,IH2412,2024-05-24,ZJS,2,2454.4,2467.6,2434.6,2435.0,2442.2,3081,2024-04-22,2024-12-20
106099,IH2412,2024-05-27,ZJS,2,2442.0,2459.4,2442.0,2459.0,2455.6,1797,2024-04-22,2024-12-20
106100,IH2412,2024-05-28,ZJS,2,2466.6,2466.6,2446.0,2451.8,2449.4,1407,2024-04-22,2024-12-20
106101,IH2412,2024-05-29,ZJS,2,2453.4,2471.0,2446.6,2450.2,2450.8,2157,2024-04-22,2024-12-20
106102,IH2412,2024-05-30,ZJS,2,2447.6,2459.2,2427.0,2433.8,2431.0,2217,2024-04-22,2024-12-20
106103,IH2412,2024-05-31,ZJS,2,2440.0,2447.0,2422.4,2424.2,2425.4,1789,2024-04-22,2024-12-20
106104,IH2412,2024-06-03,ZJS,2,2420.8,2434.2,2413.0,2425.0,2422.0,2426,2024-04-22,2024-12-20
106105,IH2412,2024-06-04,ZJS,2,2426.4,2447.8,2420.2,2438.6,2441.8,2737,2024-04-22,2024-12-20
106106,IH2412,2024-06-05,ZJS,2,2436.0,2443.0,2429.0,2429.6,2430.8,1656,2024-04-22,2024-12-20
106107,IH2412,2024-06-06,ZJS,2,2431.2,2452.8,2421.2,2429.6,2429.2,3358,2024-04-22,2024-12-20
106108,IH2412,2024-06-07,ZJS,2,2437.8,2441.2,2406.6,2416.8,2417.2,2932,2024-04-22,2024-12-20
106109,IH2412,2024-06-11,ZJS,2,2410.2,2414.2,2379.6,2389.2,2390.6,2770,2024-04-22,2024-12-20
106110,IH2412,2024-06-12,ZJS,2,2388.2,2392.8,2379.0,2386.4,2389.6,1754,2024-04-22,2024-12-20
106111,IH2412,2024-06-13,ZJS,2,2391.6,2392.0,2368.4,2376.0,2372.4,2118,2024-04-22,2024-12-20
106112,IH2412,2024-06-14,ZJS,2,2373.6,2395.2,2364.4,2390.0,2389.2,2801,2024-04-22,2024-12-20
106113,IH2412,2024-06-17,ZJS,2,2379.2,2386.0,2375.0,2380.4,2382.4,2026,2024-04-22,2024-12-20
106114,IH2412,2024-06-18,ZJS,2,2378.8,2392.0,2375.0,2381.4,2378.6,1781,2024-04-22,2024-12-20
106115,IH2412,2024-06-19,ZJS,2,2383.6,2389.0,2376.6,2384.0,2382.8,2552,2024-04-22,2024-12-20
106116,IH2412,2024-06-20,ZJS,2,2383.2,2392.0,2373.0,2377.6,2377.6,2338,2024-04-22,2024-12-20
106117,IH2412,2024-06-21,ZJS,2,2375.0,2381.6,2357.8,2373.2,2371.0,3361,2024-04-22,2024-12-20
106118,IH2412,2024-06-24,ZJS,2,2360.2,2389.4,2356.6,2373.0,2375.4,4451,2024-04-22,2024-12-20
106119,IH2412,2024-06-25,ZJS,2,2375.4,2379.8,2351.2,2361.0,2359.2,3421,2024-04-22,2024-12-20
106120,IH2412,2024-06-26,ZJS,2,2358.4,2374.2,2350.4,2368.2,2367.2,3333,2024-04-22,2024-12-20
106121,IH2412,2024-06-27,ZJS,2,2362.8,2366.0,2347.2,2358.6,2357.4,3086,2024-04-22,2024-12-20
106122,IH2412,2024-06-28,ZJS,2,2350.4,2378.4,2350.4,2366.6,2365.8,3759,2024-04-22,2024-12-20
106123,IH2412,2024-07-01,ZJS,2,2367.0,2379.2,2356.0,2373.2,2374.8,3016,2024-04-22,2024-12-20
106124,IH2412,2024-07-02,ZJS,2,2370.8,2389.0,2370.8,2382.0,2382.4,2784,2024-04-22,2024-12-20
106125,IH2412,2024-07-03,ZJS,2,2383.0,2386.0,2374.8,2381.6,2382.4,2642,2024-04-22,2024-12-20
106126,IH2412,2024-07-04,ZJS,2,2384.6,2395.2,2372.0,2374.0,2376.2,3011,2024-04-22,2024-12-20
106127,IH2412,2024-07-05,ZJS,2,2373.6,2377.2,2332.0,2348.8,2347.2,4238,2024-04-22,2024-12-20
106128,IH2412,2024-07-08,ZJS,2,2339.2,2355.6,2335.0,2338.8,2340.0,3624,2024-04-22,2024-12-20
106129,IH2412,2024-07-09,ZJS,2,2337.6,2372.6,2321.0,2365.0,2367.0,4444,2024-04-22,2024-12-20
106130,IH2412,2024-07-10,ZJS,2,2361.4,2372.4,2359.2,2361.6,2362.2,2213,2024-04-22,2024-12-20
106131,IH2412,2024-07-11,ZJS,2,2371.0,2393.0,2365.4,2389.0,2388.0,3616,2024-04-22,2024-12-20
106132,IH2412,2024-07-12,ZJS,2,2395.2,2402.8,2390.4,2398.6,2399.4,3009,2024-04-22,2024-12-20
106133,IH2412,2024-07-15,ZJS,2,2399.0,2409.2,2394.0,2401.4,2401.6,3473,2024-04-22,2024-12-20
106134,IH2412,2024-07-16,ZJS,2,2396.8,2407.8,2391.0,2406.6,2405.0,3257,2024-04-22,2024-12-20
